-581.506507 ,47.836207 ,-794.169270
-565.960444 ,38.157535 ,-802.492841
-562.136707 ,46.977581 ,-816.644664
-560.074770 ,47.617814 ,-790.594341
-577.776196 ,42.458026 ,-804.791701
-582.273087 ,40.019194 ,-791.662771
-570.732554 ,2.253464 ,-764.378479
-133.032066 ,-882.331340 ,-525.464590
41.930977 ,-776.195584 ,-641.978448
51.536388 ,-693.214982 ,-712.526796
57.871651 ,-701.429529 ,-693.205922
52.553484 ,-722.852988 ,-683.734064
56.898614 ,-736.156764 ,-685.587956
29.554199 ,-723.165189 ,-678.587165
85.603961 ,-837.304248 ,-626.966772
-0.381931 ,-399.965606 ,-903.242255
-83.141339 ,354.193940 ,-1033.088506
7.159379 ,709.873179 ,-705.651210
-2.695805 ,746.497303 ,-675.463013
5.937366 ,729.852867 ,-697.629102
-3.145193 ,715.662776 ,-714.748814
-11.513319 ,720.998404 ,-686.189739
-1.157504 ,724.252179 ,-701.339079
-3.999795 ,735.036553 ,-696.581275
-13.315883 ,735.301024 ,-694.041899
-5.017422 ,744.162459 ,-678.788668
6.517642 ,510.576355 ,-561.564482
-78.256311 ,74.954641 ,-967.472013
3.408020 ,64.841743 ,-991.665968
-2.147314 ,76.380693 ,-1004.269034
-2.654999 ,89.509603 ,-997.151964
6.202748 ,89.783198 ,-1003.072051
-9.953006 ,97.385581 ,-981.193161
-9.034598 ,101.813878 ,-987.048097
-11.332387 ,117.627614 ,-997.807466
-8.476813 ,121.481953 ,-1001.267564
-12.331657 ,122.644407 ,-1007.506822
-20.615827 ,134.046103 ,-998.816865
-25.617413 ,124.986230 ,-1004.934870
-28.611055 ,133.156249 ,-983.241037
-21.729855 ,120.846472 ,-994.317788
-20.502131 ,120.122942 ,-975.487850
-33.614794 ,142.225571 ,-994.859979
-24.799830 ,135.963534 ,-982.838879
-23.743180 ,144.497260 ,-1008.060354
-19.395076 ,139.320796 ,-993.091326
-28.036044 ,135.706948 ,-995.351619
-32.895458 ,126.873677 ,-976.838057
-176.417792 ,303.481104 ,-949.175066
-426.062269 ,379.395362 ,-783.771106
-459.602664 ,198.783351 ,-880.474411
-550.649917 ,167.887385 ,805.982907
-62.365762 ,-10.367064 ,980.391174
-22.797063 ,-46.365161 ,988.436444
6.867812 ,3.493600 ,989.449550
15.775791 ,-1.698465 ,992.280266
28.276080 ,-19.375674 ,1010.648887
26.549490 ,-7.517795 ,1002.820957
