-875.881822 ,-477.840084 ,195.434159
-820.777703 ,-507.849240 ,102.349450
-854.026974 ,-456.083096 ,211.730250
-786.038375 ,-527.182941 ,264.697727
-791.978973 ,-533.867795 ,194.810301
-504.495788 ,-838.450421 ,220.582814
-399.183292 ,-891.008274 ,135.159628
-393.716284 ,-857.019949 ,205.779765
-376.974328 ,-862.618256 ,213.544289
-270.595852 ,-912.391809 ,275.233417
-125.732105 ,-1037.627505 ,134.098640
-49.208790 ,-932.855698 ,261.552453
34.504623 ,-977.962022 ,261.221679
94.812719 ,-968.961785 ,215.675390
199.381328 ,-954.965515 ,186.209982
287.148243 ,-918.402688 ,180.390691
425.684579 ,-902.923137 ,259.660456
429.668120 ,-844.269100 ,191.643743
480.630609 ,-893.388556 ,237.286323
600.201268 ,-798.205656 ,186.959100
633.144585 ,-730.900963 ,312.938284
692.031910 ,-639.990316 ,269.590126
788.804173 ,-529.072256 ,165.278838
828.246173 ,-527.830235 ,266.327362
843.605972 ,-457.125367 ,268.400722
874.781669 ,-348.772879 ,256.182682
957.155172 ,-340.298057 ,203.118056
933.282855 ,-201.789870 ,291.727478
1002.718730 ,-78.157953 ,257.113535
985.566554 ,-79.339220 ,179.517688
874.551734 ,-10.011482 ,280.809903
932.130496 ,163.102660 ,255.145383
895.408678 ,354.209091 ,228.966718
855.078559 ,481.933501 ,309.371990
748.335068 ,576.418402 ,303.054472
752.231157 ,606.303548 ,156.877515
584.569014 ,747.274404 ,244.028228
439.203962 ,854.076430 ,276.324832
421.332655 ,890.973479 ,192.012027
463.604765 ,919.316346 ,-0.228721
314.592797 ,968.343587 ,146.541116
266.853680 ,906.012394 ,268.161727
165.945844 ,972.659480 ,237.939342
44.207569 ,951.728165 ,174.176854
-187.675574 ,956.732119 ,226.019751
-440.996077 ,912.529073 ,253.091092
-576.203423 ,728.793802 ,223.477795
-652.594081 ,704.281806 ,299.387159
-733.564303 ,608.142795 ,334.621605
-751.673883 ,621.585105 ,164.552345
-788.787221 ,580.760711 ,279.128579
-843.420707 ,509.253448 ,199.234956
-853.292375 ,461.175890 ,244.260389
-863.100672 ,379.015290 ,218.721789
-917.586969 ,319.308668 ,185.577770
-1004.413970 ,262.368486 ,268.238427
-943.141203 ,222.515560 ,236.858765
-954.573565 ,210.318187 ,159.025939
-963.045585 ,91.691233 ,225.374584
-961.340659 ,-6.601259 ,222.736827
-987.855932 ,-71.655997 ,220.697800
-931.682200 ,-115.995646 ,235.572012
-929.615892 ,-241.884693 ,216.716037
-913.000002 ,-270.644654 ,154.209613
-899.950166 ,-385.508665 ,151.244437
-869.748155 ,-499.191410 ,225.875108
-740.956746 ,-599.955502 ,209.042240
-611.401002 ,-687.306992 ,324.129264
-559.989003 ,-826.581852 ,220.314856
-409.833828 ,-884.039265 ,204.878742
-420.691290 ,-871.902646 ,259.258891
-326.288727 ,-929.585215 ,181.319708
-521.367443 ,-838.898978 ,181.700734
-740.486789 ,-610.144180 ,247.462923
-910.256811 ,-411.889989 ,189.113285
-964.632784 ,-149.070754 ,187.899614
-842.101920 ,467.033317 ,275.490153
-519.868644 ,719.123364 ,339.887053
-532.742901 ,800.197416 ,287.773703
-275.558331 ,936.991001 ,255.506929
-214.853873 ,929.902239 ,225.006519
233.632799 ,912.187939 ,275.714397
678.865959 ,746.396907 ,283.695766
832.245183 ,486.161105 ,224.123828
957.232263 ,275.838223 ,181.075754
971.923654 ,96.764762 ,246.036854
955.727134 ,-224.158061 ,283.622974
849.872971 ,-489.544623 ,290.805833
702.342187 ,-630.723785 ,192.567885
556.259889 ,-808.076216 ,201.702688
467.984402 ,-828.843129 ,176.990593
238.542807 ,-954.456205 ,248.544739
28.167663 ,-968.557879 ,176.288372
-148.197508 ,-1003.898301 ,165.724489
-475.608931 ,-927.027827 ,179.804895
-655.155902 ,-782.311887 ,166.334148
-808.573740 ,-516.468849 ,233.795381
-912.049188 ,-342.366387 ,113.590799
-991.719998 ,-164.246536 ,225.893234
-1021.469543 ,-66.506247 ,174.051197
-966.146525 ,243.418330 ,167.535736
-950.790360 ,331.237991 ,208.762489
-965.592074 ,187.785595 ,111.871042
-1000.502138 ,-7.110569 ,160.402070
-858.343508 ,-532.731178 ,194.137050
-740.742553 ,-639.352697 ,146.074419
